"batter","pitcher","singles","doubles","triples","home_runs","outs","xbabip","xbscon"
"Josh Donaldson","Zack Greinke",19.8559674199755,6.383692240607,0.778438106457777,5.96858312346627,67.0133191094934,0.28733053977604,0.588329987144279
"Josh Donaldson","Jon Lester",21.1067700199332,7.44091523411832,0.838173546370837,7.45842365375157,63.1557175458261,0.317542233022635,0.683368157422886
"Josh Donaldson","Clayton Kershaw",20.8418402819628,6.57483004865785,0.690497878337756,5.61149360624619,66.2813381847954,0.297781682143647,0.585089684392766
"J.D. Martinez","Max Scherzer",19.1206040658066,7.71210684256246,1.10562296577811,8.11013975032508,63.9515263755278,0.304041531875613,0.703022456495662
"J.D. Martinez","Jacob deGrom",20.1492292993743,6.88603530735014,0.94299676539752,6.86895892669158,65.1527797011865,0.300418217703577,0.642261259170335
"J.D. Martinez","Corey Kluber",20.6679359994318,6.45712778862005,0.801809388732406,5.11448800310117,66.9586388201146,0.294321784106481,0.564455717552738
"J.D. Martinez","Justin Verlander",19.6363800556519,7.43462798573518,1.05221462159216,7.28289677513487,64.5938805618859,0.30332292192922,0.667938669924382
"J.D. Martinez","Gerrit Cole",20.0271227637438,7.49712275354981,1.03239987496567,7.50505175207957,63.9383028556611,0.308737351965612,0.681387749040587
"J.D. Martinez","Chris Sale",22.4839930411236,6.91319611310506,0.885913212990884,5.66492381251544,64.051973820265,0.32101635564521,0.616278201563681
"J.D. Martinez","Jose Quintana",20.8455347799488,7.71490685144057,1.03769105755909,8.05080083657486,62.3510664744767,0.321896579396439,0.715916250018066
"J.D. Martinez","Zack Greinke",19.6978387070473,7.14418943841171,0.978829703953675,7.67370347486083,64.5054386757265,0.301331894557662,0.676175205951751
"J.D. Martinez","Jon Lester",20.776508561086,7.9610036283647,0.99696881848653,8.50097431973479,61.764544672328,0.32497046593525,0.736933195522142
"J.D. Martinez","Clayton Kershaw",21.1430070148005,6.96290206222384,0.897277971422567,5.97849299803924,65.0183199535138,0.308473964875314,0.616746170456729
"Joey Votto","Max Scherzer",20.7248176854976,7.54253405708446,0.934202587167229,6.19442878685924,64.6040168833915,0.311298720876598,0.633902087086052
"Joey Votto","Jacob deGrom",21.432248663655,7.01892782580877,0.843485256505242,5.19136029351394,65.513977960517,0.3089872593538,0.58766001258844
"Joey Votto","Corey Kluber",21.2467766016072,7.07441050196744,0.814971387194388,5.43473816457437,65.4291033446566,0.308106358775545,0.595794644254227
"Joey Votto","Justin Verlander",21.2332015177384,7.32846373782441,0.878470481899039,6.09298616468326,64.4668780978548,0.313503055150818,0.628974850978174
"Joey Votto","Gerrit Cole",21.2948112378733,7.28852763764549,0.846230861174249,5.86418168076118,64.7062485825458,0.312628819318166,0.618672858197318
"Joey Votto","Chris Sale",21.6696084029695,5.87812833513771,0.621015573980316,3.60338717126303,68.2278605166494,0.292217241721278,0.49702460480238
"Joey Votto","Jose Quintana",20.9646698930302,6.32197105798156,0.681409884814196,3.61927694183405,68.41267222234,0.290183036071924,0.501299494307721
"Joey Votto","Zack Greinke",20.6355613675878,6.99322199555762,0.866316711415311,5.28676646163906,66.2181334638002,0.300856585822504,0.583680213395052
