"batter","pitcher","singles","doubles","triples","home_runs","outs","xbabip","xbscon"
"Nelson Cruz","Zack Wheeler",20.7046780927847,7.13290588104251,0.912798241968157,6.96210037367566,64.2875174105289,0.309017962908319,0.655572860754769
"Alex Bregman","Zack Wheeler",21.290956794271,7.24159770862575,0.873245952518282,5.20583491877241,65.3883646258125,0.310206861679911,0.59217229744167
"Josh Donaldson","Zack Wheeler",20.7286898323792,7.07183710053032,0.85711960071731,6.76480176912308,64.5775516972501,0.307369395651011,0.645029299120841
"J.D. Martinez","Zack Wheeler",19.4739792678562,7.73578627793195,1.04981447811824,8.1001027225473,63.6403172535463,0.307503934836712,0.70495406148264
"Joey Votto","Zack Wheeler",21.5199902465437,7.51599048231023,0.9073609490386,5.88205987394965,64.1745984481578,0.318147014668936,0.628022935540786
"Freddie Freeman","Zack Wheeler",21.3051861338586,7.71234888983567,0.956047645831508,7.01258549914644,63.0138318313278,0.32234020948341,0.676483688476102
"Christian Yelich","Zack Wheeler",21.5543275660021,6.13521339209561,0.737760999882624,6.05906845440908,65.5136295876106,0.302608261279421,0.602743111674775
"Bryce Harper","Zack Wheeler",22.003959983457,7.15684590908579,0.857282763036178,7.86775831617284,62.1141530282482,0.3258152423838,0.703605333554285
"Jose Altuve","Zack Wheeler",21.9905288483935,5.64087144208501,0.679388848251167,3.15007559309536,68.539135268175,0.292316068516325,0.479107406496984
"Mike Trout","Kevin Gausman",21.1968722100224,7.18998378045154,0.89247703343551,6.23232547118088,64.4883415049097,0.312254016867088,0.631835727559555
"Nelson Cruz","Kevin Gausman",20.5414276541172,7.17681629997644,0.951855699695374,7.58300229473287,63.7468980514781,0.310225395389089,0.680826365320877
"Alex Bregman","Kevin Gausman",22.4155931143043,6.82476177253531,0.813458779659354,4.83777366888349,65.1084126646175,0.315816630455102,0.57856587673887
"Josh Donaldson","Kevin Gausman",20.2430879488131,6.25177171994711,0.766764964909356,5.63631928227374,67.1020560840567,0.288899547223241,0.575922034125304
"J.D. Martinez","Kevin Gausman",18.8676088832484,8.13927284841355,1.15438198825082,10.0180360200486,61.8207002600386,0.31296564860695,0.786814446250224
"Joey Votto","Kevin Gausman",20.4461537943651,7.48501831952072,0.916375553924356,6.29379599522061,64.8586563369692,0.307850989955145,0.63340501076062
"Freddie Freeman","Kevin Gausman",21.0357148978888,7.28781263290046,0.878143560781025,6.71896383029194,64.0793650781378,0.313050457956353,0.651216261672005
"Christian Yelich","Kevin Gausman",21.5606693620553,5.5401053982885,0.617878003100957,4.49145964969181,67.7898875868634,0.29022171903976,0.524603527667024
"Bryce Harper","Kevin Gausman",20.4850940200062,6.63761036329068,0.792965409997145,7.44997994516594,64.63435026154,0.301627917279268,0.659391307572428
